"","id","station","latitude","longitude","month","day","year","date","datenum","id2","Prec","Evap","MeanT","MinT","MaxT"
"191",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,4,1981,"04-Jan-1981",723550,"20003 723550",0,NA,12,0,24
"192",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,4,1982,"04-Jan-1982",723915,"20003 723915",0,NA,14,7.5,20.5
"193",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,4,1983,"04-Jan-1983",724280,"20003 724280",0,NA,12,4,20
"194",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,4,1984,"04-Jan-1984",724645,"20003 724645",0,NA,9,3,15
"195",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,4,1985,"04-Jan-1985",725011,"20003 725011",NA,NA,NA,NA,NA
"196",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,4,1986,"04-Jan-1986",725376,"20003 725376",NA,NA,NA,NA,NA
"197",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,4,1987,"04-Jan-1987",725741,"20003 725741",NA,NA,NA,NA,NA
"198",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,4,1988,"04-Jan-1988",726106,"20003 726106",0,NA,11.75,3.5,20
"199",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,4,1989,"04-Jan-1989",726472,"20003 726472",NA,NA,NA,NA,NA
"200",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,4,1990,"04-Jan-1990",726837,"20003 726837",NA,NA,NA,NA,NA
"201",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,4,1991,"04-Jan-1991",727202,"20003 727202",0,NA,14,3,25
"202",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,4,1992,"04-Jan-1992",727567,"20003 727567",0,NA,14,4,24
"203",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,4,1993,"04-Jan-1993",727933,"20003 727933",0,NA,14,3,25
"204",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,4,1994,"04-Jan-1994",728298,"20003 728298",NA,NA,NA,NA,NA
"205",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,4,1995,"04-Jan-1995",728663,"20003 728663",NA,NA,NA,NA,NA
"206",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,4,1996,"04-Jan-1996",729028,"20003 729028",NA,NA,NA,NA,NA
"207",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,4,1997,"04-Jan-1997",729394,"20003 729394",NA,NA,NA,NA,NA
"208",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,4,1998,"04-Jan-1998",729759,"20003 729759",NA,NA,NA,NA,NA
"209",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,4,1999,"04-Jan-1999",730124,"20003 730124",NA,NA,NA,NA,NA
"210",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,4,2000,"04-Jan-2000",730489,"20003 730489",0,NA,11,4,18
"211",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,4,2001,"04-Jan-2001",730855,"20003 730855",0,NA,11,7,15
"212",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,4,2002,"04-Jan-2002",731220,"20003 731220",0,NA,11.5,3,20
"213",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,4,2003,"04-Jan-2003",731585,"20003 731585",0,NA,12.5,3,22
"214",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,4,2004,"04-Jan-2004",731950,"20003 731950",0,NA,15,5,25
"215",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,4,2005,"04-Jan-2005",732316,"20003 732316",0,NA,15,5,25
"216",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,4,2006,"04-Jan-2006",732681,"20003 732681",0,NA,14,3,25
"217",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,4,2007,"04-Jan-2007",733046,"20003 733046",0,NA,15,5,25
"218",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,4,2008,"04-Jan-2008",733411,"20003 733411",0,NA,11,2,20
"219",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,4,2009,"04-Jan-2009",733777,"20003 733777",0,NA,15.5,5,26
"220",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,4,2010,"04-Jan-2010",734142,"20003 734142",0,NA,13.5,7,20
"221",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1956,"05-Jan-1956",714419,"20003 714419",0,NA,8.25,5.5,11
"222",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1957,"05-Jan-1957",714785,"20003 714785",0,NA,13.75,4.5,23
"223",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1958,"05-Jan-1958",715150,"20003 715150",0,NA,14.5,8,21
"224",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1959,"05-Jan-1959",715515,"20003 715515",0,NA,12.5,5,20
"225",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1960,"05-Jan-1960",715880,"20003 715880",0,NA,16,7,25
"226",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1961,"05-Jan-1961",716246,"20003 716246",0,NA,14,8,20
"227",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1962,"05-Jan-1962",716611,"20003 716611",0,NA,15,5,25
"228",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1963,"05-Jan-1963",716976,"20003 716976",0,NA,16,8,24
"229",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1964,"05-Jan-1964",717341,"20003 717341",7,NA,12.5,5,20
"230",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1965,"05-Jan-1965",717707,"20003 717707",NA,NA,NA,NA,NA
"231",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1966,"05-Jan-1966",718072,"20003 718072",NA,NA,NA,NA,NA
"232",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1967,"05-Jan-1967",718437,"20003 718437",0,NA,13,4,22
"233",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1968,"05-Jan-1968",718802,"20003 718802",0,NA,16,9,23
"234",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1969,"05-Jan-1969",719168,"20003 719168",2.2,NA,9.5,5,14
"235",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1970,"05-Jan-1970",719533,"20003 719533",0,NA,15.5,6,25
"236",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1971,"05-Jan-1971",719898,"20003 719898",0,NA,15.5,5,26
"237",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1972,"05-Jan-1972",720263,"20003 720263",0,NA,15,7,23
"238",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1973,"05-Jan-1973",720629,"20003 720629",0,NA,16.5,9,24
"239",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1974,"05-Jan-1974",720994,"20003 720994",0,NA,14,5,23
"240",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1975,"05-Jan-1975",721359,"20003 721359",0,NA,18,8,28
"241",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1976,"05-Jan-1976",721724,"20003 721724",0,NA,16,9,23
"242",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1977,"05-Jan-1977",722090,"20003 722090",0,NA,16,9,23
"243",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1978,"05-Jan-1978",722455,"20003 722455",0,NA,11.5,3,20
"244",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1979,"05-Jan-1979",722820,"20003 722820",0,NA,13.5,5,22
"245",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1980,"05-Jan-1980",723185,"20003 723185",NA,NA,NA,NA,NA
"246",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1981,"05-Jan-1981",723551,"20003 723551",0,NA,12,1,23
"247",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1982,"05-Jan-1982",723916,"20003 723916",0,NA,15,8,22
"248",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1983,"05-Jan-1983",724281,"20003 724281",0,NA,12,3,21
"249",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1984,"05-Jan-1984",724646,"20003 724646",0,NA,11.75,5.5,18
"250",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1985,"05-Jan-1985",725012,"20003 725012",NA,NA,NA,NA,NA
"251",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1986,"05-Jan-1986",725377,"20003 725377",NA,NA,NA,NA,NA
"252",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1987,"05-Jan-1987",725742,"20003 725742",NA,NA,NA,NA,NA
"253",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1988,"05-Jan-1988",726107,"20003 726107",0,NA,10.5,3,18
"254",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1989,"05-Jan-1989",726473,"20003 726473",NA,NA,NA,NA,NA
"255",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1990,"05-Jan-1990",726838,"20003 726838",NA,NA,NA,NA,NA
"256",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1991,"05-Jan-1991",727203,"20003 727203",0,NA,15,5,25
"257",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1992,"05-Jan-1992",727568,"20003 727568",0,NA,15,5,25
"258",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1993,"05-Jan-1993",727934,"20003 727934",NA,NA,13.5,4,23
"259",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1994,"05-Jan-1994",728299,"20003 728299",NA,NA,NA,NA,NA
"260",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1995,"05-Jan-1995",728664,"20003 728664",NA,NA,NA,NA,NA
"261",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1996,"05-Jan-1996",729029,"20003 729029",NA,NA,NA,NA,NA
"262",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1997,"05-Jan-1997",729395,"20003 729395",NA,NA,NA,NA,NA
"263",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1998,"05-Jan-1998",729760,"20003 729760",NA,NA,NA,NA,NA
"264",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,1999,"05-Jan-1999",730125,"20003 730125",NA,NA,NA,NA,NA
"265",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,2000,"05-Jan-2000",730490,"20003 730490",0,NA,11,2,20
"266",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,2001,"05-Jan-2001",730856,"20003 730856",0,NA,12.5,1,24
"267",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,2002,"05-Jan-2002",731221,"20003 731221",0,NA,14.5,5,24
"268",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,2003,"05-Jan-2003",731586,"20003 731586",0,NA,13,3,23
"269",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,2004,"05-Jan-2004",731951,"20003 731951",0,NA,15.5,5,26
"270",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,2005,"05-Jan-2005",732317,"20003 732317",0,NA,14,3,25
"271",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,2006,"05-Jan-2006",732682,"20003 732682",0,NA,13,4,22
"272",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,2007,"05-Jan-2007",733047,"20003 733047",0,NA,16,6,26
"273",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,2008,"05-Jan-2008",733412,"20003 733412",0,NA,11,-1,23
"274",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,2009,"05-Jan-2009",733778,"20003 733778",0,NA,14,4,24
"275",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,5,2010,"05-Jan-2010",734143,"20003 734143",0,NA,10.5,8,13
"276",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1956,"06-Jan-1956",714420,"20003 714420",0,NA,9.5,0,19
"277",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1957,"06-Jan-1957",714786,"20003 714786",0,NA,14.75,5.5,24
"278",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1958,"06-Jan-1958",715151,"20003 715151",0.4,NA,16,9,23
"279",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1959,"06-Jan-1959",715516,"20003 715516",0,NA,16.5,8,25
"280",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1960,"06-Jan-1960",715881,"20003 715881",0.8,NA,17,8,26
"281",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1961,"06-Jan-1961",716247,"20003 716247",0,NA,13.5,4,23
"282",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1962,"06-Jan-1962",716612,"20003 716612",0,NA,14.5,5,24
"283",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1963,"06-Jan-1963",716977,"20003 716977",0,NA,15,6,24
"284",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1964,"06-Jan-1964",717342,"20003 717342",2,NA,13,5,21
"285",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1965,"06-Jan-1965",717708,"20003 717708",NA,NA,NA,NA,NA
"286",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1966,"06-Jan-1966",718073,"20003 718073",NA,NA,NA,NA,NA
"287",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1967,"06-Jan-1967",718438,"20003 718438",0,NA,12,2,22
"288",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1968,"06-Jan-1968",718803,"20003 718803",0,NA,14.5,6,23
"289",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1969,"06-Jan-1969",719169,"20003 719169",0,NA,14.5,5,24
"290",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1970,"06-Jan-1970",719534,"20003 719534",0,NA,13,4,22
"291",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1971,"06-Jan-1971",719899,"20003 719899",0,NA,13.5,3,24
"292",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1972,"06-Jan-1972",720264,"20003 720264",0,NA,14,5,23
"293",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1973,"06-Jan-1973",720630,"20003 720630",0,NA,17.5,6,29
"294",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1974,"06-Jan-1974",720995,"20003 720995",0,NA,15,5,25
"295",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1975,"06-Jan-1975",721360,"20003 721360",0,NA,15.5,9,22
"296",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1976,"06-Jan-1976",721725,"20003 721725",0,NA,17.5,10,25
"297",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1977,"06-Jan-1977",722091,"20003 722091",0,NA,16,7,25
"298",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1978,"06-Jan-1978",722456,"20003 722456",0,NA,14.5,4,25
"299",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1979,"06-Jan-1979",722821,"20003 722821",0,NA,13.5,3,24
"300",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1980,"06-Jan-1980",723186,"20003 723186",NA,NA,NA,NA,NA
"301",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1981,"06-Jan-1981",723552,"20003 723552",0,NA,13.5,3,24
"302",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1982,"06-Jan-1982",723917,"20003 723917",0,NA,14,7,21
"303",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1983,"06-Jan-1983",724282,"20003 724282",0,NA,11.75,2,21.5
"304",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1984,"06-Jan-1984",724647,"20003 724647",0,NA,11.25,3.5,19
"305",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1985,"06-Jan-1985",725013,"20003 725013",NA,NA,NA,NA,NA
"306",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1986,"06-Jan-1986",725378,"20003 725378",NA,NA,NA,NA,NA
"307",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1987,"06-Jan-1987",725743,"20003 725743",NA,NA,NA,NA,NA
"308",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1988,"06-Jan-1988",726108,"20003 726108",0,NA,12.5,5,20
"309",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1989,"06-Jan-1989",726474,"20003 726474",NA,NA,NA,NA,NA
"310",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1990,"06-Jan-1990",726839,"20003 726839",NA,NA,NA,NA,NA
"311",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1991,"06-Jan-1991",727204,"20003 727204",NA,NA,14.5,5,24
"312",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1992,"06-Jan-1992",727569,"20003 727569",0,NA,13,4,22
"313",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1993,"06-Jan-1993",727935,"20003 727935",0,NA,14.5,4,25
"314",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1994,"06-Jan-1994",728300,"20003 728300",NA,NA,NA,NA,NA
"315",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1995,"06-Jan-1995",728665,"20003 728665",NA,NA,NA,NA,NA
"316",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1996,"06-Jan-1996",729030,"20003 729030",NA,NA,NA,NA,NA
"317",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1997,"06-Jan-1997",729396,"20003 729396",NA,NA,NA,NA,NA
"318",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1998,"06-Jan-1998",729761,"20003 729761",NA,NA,NA,NA,NA
"319",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,1999,"06-Jan-1999",730126,"20003 730126",NA,NA,NA,NA,NA
"320",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,2000,"06-Jan-2000",730491,"20003 730491",0,NA,12.5,2,23
"321",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,2001,"06-Jan-2001",730857,"20003 730857",0,NA,16.5,8,25
"322",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,2002,"06-Jan-2002",731222,"20003 731222",0,NA,12.5,5,20
"323",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,2003,"06-Jan-2003",731587,"20003 731587",0,NA,12,3,21
"324",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,2004,"06-Jan-2004",731952,"20003 731952",0,NA,14,11,17
"325",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,2005,"06-Jan-2005",732318,"20003 732318",0,NA,14.5,3,26
"326",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,2006,"06-Jan-2006",732683,"20003 732683",0,NA,14,7,21
"327",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,2007,"06-Jan-2007",733048,"20003 733048",0,NA,17,7,27
"328",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,2008,"06-Jan-2008",733413,"20003 733413",0,NA,12.5,0,25
"329",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,2009,"06-Jan-2009",733779,"20003 733779",0,NA,12.5,3,22
"330",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,6,2010,"06-Jan-2010",734144,"20003 734144",0,NA,12,4,20
"331",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1956,"07-Jan-1956",714421,"20003 714421",0,NA,9.5,-1,20
"332",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1957,"07-Jan-1957",714787,"20003 714787",0,NA,14.5,6,23
"333",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1958,"07-Jan-1958",715152,"20003 715152",0,NA,14,10,18
"334",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1959,"07-Jan-1959",715517,"20003 715517",0,NA,15,7,23
"335",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1960,"07-Jan-1960",715882,"20003 715882",0,NA,16.25,8,24.5
"336",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1961,"07-Jan-1961",716248,"20003 716248",0,NA,14.5,6,23
"337",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1962,"07-Jan-1962",716613,"20003 716613",0,NA,14,4,24
"338",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1963,"07-Jan-1963",716978,"20003 716978",0,NA,15,5,25
"339",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1964,"07-Jan-1964",717343,"20003 717343",0,NA,13,4,22
"340",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1965,"07-Jan-1965",717709,"20003 717709",NA,NA,NA,NA,NA
"341",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1966,"07-Jan-1966",718074,"20003 718074",NA,NA,NA,NA,NA
"342",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1967,"07-Jan-1967",718439,"20003 718439",0,NA,13,2,24
"343",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1968,"07-Jan-1968",718804,"20003 718804",0,NA,12,6,18
"344",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1969,"07-Jan-1969",719170,"20003 719170",0,NA,12,2,22
"345",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1970,"07-Jan-1970",719535,"20003 719535",0,NA,10.5,4,17
"346",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1971,"07-Jan-1971",719900,"20003 719900",0,NA,13.5,2,25
"347",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1972,"07-Jan-1972",720265,"20003 720265",0,NA,14,9,19
"348",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1973,"07-Jan-1973",720631,"20003 720631",0,NA,16,6,26
"349",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1974,"07-Jan-1974",720996,"20003 720996",0,NA,14.5,4,25
"350",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1975,"07-Jan-1975",721361,"20003 721361",0,NA,14.5,5,24
"351",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1976,"07-Jan-1976",721726,"20003 721726",0,NA,17.5,10,25
"352",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1977,"07-Jan-1977",722092,"20003 722092",0,NA,17.5,9,26
"353",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1978,"07-Jan-1978",722457,"20003 722457",0,NA,13,3,23
"354",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1979,"07-Jan-1979",722822,"20003 722822",0,NA,14,3,25
"355",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1980,"07-Jan-1980",723187,"20003 723187",NA,NA,NA,NA,NA
"356",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1981,"07-Jan-1981",723553,"20003 723553",0,NA,13.5,3,24
"357",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1982,"07-Jan-1982",723918,"20003 723918",0,NA,16.75,6.5,27
"358",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1983,"07-Jan-1983",724283,"20003 724283",0,NA,12,4,20
"359",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1984,"07-Jan-1984",724648,"20003 724648",0,NA,11.75,3,20.5
"360",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1985,"07-Jan-1985",725014,"20003 725014",NA,NA,NA,NA,NA
"361",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1986,"07-Jan-1986",725379,"20003 725379",NA,NA,NA,NA,NA
"362",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1987,"07-Jan-1987",725744,"20003 725744",NA,NA,NA,NA,NA
"363",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1988,"07-Jan-1988",726109,"20003 726109",0,NA,14,3,25
"364",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1989,"07-Jan-1989",726475,"20003 726475",NA,NA,NA,NA,NA
"365",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1990,"07-Jan-1990",726840,"20003 726840",NA,NA,NA,NA,NA
"366",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1991,"07-Jan-1991",727205,"20003 727205",NA,NA,15,5,25
"367",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1992,"07-Jan-1992",727570,"20003 727570",0,NA,14,5,23
"368",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1993,"07-Jan-1993",727936,"20003 727936",0,NA,14.5,5,24
"369",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1994,"07-Jan-1994",728301,"20003 728301",NA,NA,NA,NA,NA
"370",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1995,"07-Jan-1995",728666,"20003 728666",NA,NA,NA,NA,NA
"371",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1996,"07-Jan-1996",729031,"20003 729031",NA,NA,NA,NA,NA
"372",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1997,"07-Jan-1997",729397,"20003 729397",NA,NA,NA,NA,NA
"373",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1998,"07-Jan-1998",729762,"20003 729762",NA,NA,NA,NA,NA
"374",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,1999,"07-Jan-1999",730127,"20003 730127",NA,NA,NA,NA,NA
"375",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,2000,"07-Jan-2000",730492,"20003 730492",0,NA,13,3,23
"376",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,2001,"07-Jan-2001",730858,"20003 730858",0,NA,15,4,26
"377",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,2002,"07-Jan-2002",731223,"20003 731223",0,NA,10,2,18
"378",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,2003,"07-Jan-2003",731588,"20003 731588",0,NA,15,6,24
"379",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,2004,"07-Jan-2004",731953,"20003 731953",0,NA,16,6,26
"380",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,2005,"07-Jan-2005",732319,"20003 732319",0,NA,13.5,2,25
"381",20003,"ASTATLA-OAX",17.9666666667,-97.4236111111,1,7,2006,"07-Jan-2006",732684,"20003 732684",0,NA,9,0,18
